0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
23,0.7479322886410894,0.6771830232615098,0.558612207569962,0.2488248392264477,347.01968251008213,0.19248194696160711,0.5318626769563607,1.3217,1.4911,0.055224019153015405,0.013806706114398421,1.8942007171576587,10,7,1.3406084346194516,1,1,0.872730407283271,3,1,0.08175086975097656,1.2424,1.4958,0.20214591373030308,1.8307242393493652,6.18156979526465,
42,0.74956213817438,0.675216055607684,0.558594066547888,0.24884738841103143,326.5004917240178,0.32501727783190376,0.5321770901003112,1.4206,1.5619,0.05401654725209172,0.01380670611439842,1.8533685095527237,10,7,1.3399163896132542,1,1,0.881485269215858,4,1,0.09102988243103027,1.289,1.5792,0.2002153562854492,2.0794222354888916,6.215940905730289,
25,0.7508159617896718,0.6774141109194884,0.5587126681635657,0.24887613100914727,291.0215028334759,0.405253034726969,0.5348882873579502,1.4394,1.7901,0.050460664855839166,0.013806706114398421,1.774915055534961,10,7,1.3364930188870623,1,1,0.8777531728811284,4,1,0.08978700637817383,1.3066,1.863,0.1939315200818138,1.4189777374267578,6.325036551208878,
17,0.7502187964337597,0.6792985319769955,0.5588101429140113,0.24893286816224966,298.9217292488265,0.22377251679729934,0.5349277078143483,1.3904,1.7417,0.0503787075450421,0.013806706114398418,1.781887208188124,10,7,1.3357214854551387,1,1,0.8634639013189396,3,1,0.08946084976196289,1.2577,1.8117,0.19236392448063205,1.2109971046447754,6.345305874595515,
3,0.7492190823449743,0.6822764051506659,0.5590299012236891,0.2489553709054445,334.6771816632809,0.8099630092405724,0.5320212773397055,1.4127,1.5879,0.05857235467559524,0.01380670611439842,1.8685900233755461,10,7,1.3519652954103483,1,1,0.9195099795593598,6,1,0.0880889892578125,1.3361,1.5851,0.17896352153816955,0.97635817527771,6.555394398265306,
38,0.7507010144135232,0.6891682233603422,0.5587453175320684,0.24917054690858373,348.40933498189247,0.5541554580746682,0.528035461694652,1.4092,1.5429,0.058834068571211304,0.013806706114398423,1.9030652844963765,11,8,1.349797368407224,1,1,0.9135126074197386,5,1,0.08556413650512695,1.3314,1.5382,0.20372694863809793,1.7615869045257568,6.164298502707183,
39,0.750041660864598,0.6789749364375011,0.5589940300856036,0.2490263362857027,304.72964410028294,0.33930868292831395,0.5354612722724721,1.4198,1.7133,0.051794281011891194,0.01380670611439842,1.7950381239267872,10,7,1.339227001516253,1,1,0.8708752293226826,4,1,0.0860440731048584,1.2873,1.7891,0.19667496648648075,4.976861000061035,6.27858108128956,
25,0.7512771797129318,0.6819092841151363,0.5588693585458373,0.24910333968755996,316.78070579716626,0.06899196696321576,0.534057270789794,1.3427,1.563,0.05123447001514611,0.013806706114398421,1.8205771320723696,10,7,1.335883533488184,1,1,0.8548235176685657,2,1,0.08430624008178711,1.2093,1.5786,0.19687824830816622,1.407332181930542,6.262796779728861,
29,0.7502691611196238,0.6809747887899354,0.5589960732888228,0.2490487405495794,299.2241325052681,0.2603160108121019,0.5328846715071243,1.3936,1.7504,0.05071915243399452,0.013806706114398421,1.779245984306435,10,7,1.337397250948925,1,1,0.8733584119339314,3,1,0.07971811294555664,1.261,1.8249,0.19489573820919948,1.5004851818084717,6.3060870188207785,
13,0.8466184371942111,0.6617625395727443,0.545710139679727,0.2529946376023665,330.8956020573516,0.5292836985250904,0.35310215233109254,1.7296,2.716,0.07324756571692559,0.013806706114398421,2.88425346871666,12,8,1.329331681715651,1,1,1.8398432125371742,4,1,0.12959575653076172,1.5943,2.7378,0.25153266787022177,3.633423089981079,5.581146539802766,
16,0.7504590828819792,0.6831583270437109,0.5590964814819065,0.24917738850870327,294.6138104498523,0.01893942504430857,0.5309397316745073,1.2441,1.7826,0.047667691088474316,0.013806706114398423,1.7628863470304537,10,7,1.3310231726124833,1,1,0.8585198357779383,0,0,0.08803510665893555,1.1109,1.8575,0.19027756540346907,0.9794220924377441,6.37241523705072,
42,0.7465915198659037,0.6825743117595477,0.5594060501487392,0.24927734574841434,324.9309663804521,0.018260686587007847,0.5302182686016961,1.2366,1.5493,0.050397461028936774,0.01380670611439842,1.805696370947091,10,7,1.335078970103953,1,1,0.8630180824579514,0,0,0.08710980415344238,1.104,1.5712,0.19732840443313623,1.7859551906585693,6.249648265071803,
15,0.7495214359567721,0.6854210808354213,0.5592149036769306,0.24923552327387158,285.9772299123806,0.7160497026169387,0.5297303339060206,1.4587,1.9607,0.051580361368832005,0.013806706114398418,1.7390526669661617,10,7,1.3423016731495643,1,1,0.9222027001595063,5,1,0.09286689758300781,1.3267,2.0665,0.18915985711825578,0.9947781562805176,6.409381315932175,
30,0.7499959485096974,0.6844166078488649,0.5592155835769489,0.2492068185521481,300.45686522773053,0.5738508139118336,0.5293134371153178,1.4614,1.779,0.0527183932644501,0.013806706114398421,1.7745125864974924,10,7,1.3431358577792474,1,1,0.9109226229815199,5,1,0.1056969165802002,1.3293,1.852,0.19508263911026894,1.0750010013580322,6.307652634261003,
32,0.7499695434775471,0.6835568493538804,0.5591025666208539,0.24922684211477672,309.9390983346425,0.445452006567811,0.5287871853646693,1.426,1.7216,0.053146631653171794,0.01380670611439842,1.7970536869573086,10,7,1.3423399950430135,1,1,0.9024620902059272,4,1,0.10993194580078125,1.3313,1.7887,0.19663249912123962,0.7498416900634766,6.283446414330347,
29,0.7507609618733075,0.6872348438996696,0.5594160537209919,0.2493779051505344,330.75825032300156,0.07258115979052099,0.5288521536906349,1.3307,1.5435,0.05295440352137385,0.013806706114398423,1.8406430480957674,10,7,1.340911941504018,1,1,0.873385287407584,2,1,0.09284234046936035,1.1983,1.5578,0.1989892919586116,1.5695810317993164,6.229277260753109,
32,0.7483715648090586,0.6889482577973318,0.559366376619384,0.2494130212174424,316.81788905880796,0.010392176603024774,0.5303021037755615,1.2466,1.5712,0.04950299612479133,0.01380670611439842,1.7829667865906416,10,7,1.333919367536044,1,1,0.8611316110025541,0,0,0.09385395050048828,1.1131,1.5917,0.1954190759371797,1.4009983539581299,6.27997226403269,
30,0.5632733597380731,0.9252854062311731,0.5570619432858576,0.25500972776209274,336.7775312655848,0.3804500857088931,0.20683672340234027,,,,,,,,,,,,,,,,,,,,,,'ShortcutColumn' object has no attribute '_inlet_cost'
30,0.921860601114521,0.7902895388953863,0.5620043229099804,0.2321067280900299,325.3513271498189,0.5413161110274672,0.28141354049264794,1.9021,3.5972,0.10669323897502066,0.013806706114398421,3.905969727014331,16,11,1.5444434708675692,1,1,2.546017010246664,3,1,0.17149806022644043,1.8409,3.6755,0.3269037003448515,3.8912861347198486,4.757147766232475,
43,0.9130075531562533,0.8365357445395382,0.5564907940116286,0.234943727754883,286.10583804842037,0.5252426370651604,0.44581258080272107,1.6542,2.4734,0.08531671929579585,0.01380670611439842,3.009651242975659,16,11,1.4647026775526013,1,1,1.258320524542869,4,1,0.08213400840759277,1.5522,2.5864,0.2675825039619119,3.307795763015747,5.362886886611791,
42,0.9133001912909265,0.40003142871003183,0.546276545480054,0.24666722788827644,320.7026189479021,0.26392365481799246,0.3602682787589579,1.6284,2.7046,0.07854266212937748,0.01380670611439842,5.973736899441931,11,7,1.3540544043068288,1,1,1.7420906692707994,3,1,0.1083979606628418,1.5535,2.7331,0.4420083355604279,3.6100339889526367,3.4196503100646116,
31,0.7020183427548079,0.8455701430983988,0.5486051807695007,0.23792719263469767,344.5476477801138,0.2357174762052298,0.46283888101448317,1.4294,1.797,0.048604588353335226,0.013806706114398423,1.27411914904954,12,9,1.286501329758006,1,1,1.1487304784673755,3,1,0.09536910057067871,1.3415,1.8216,0.1676025187848762,2.0435001850128174,6.717996674846773,
39,0.9221970125803519,0.90986909988383,0.5425406896043621,0.23260348201926884,329.92100416539745,0.021180855892317697,0.2744959803857668,1.3697,3.67,0.08286111913138974,0.208026309839743,3.697196974473907,8,6,1.4005990978833385,1,1,2.501426874415795,-1,0,0.12338805198669434,1.3306,3.7735,0.30431032409704045,6.127442836761475,4.910965381218465,
6,0.5712137738866129,0.871544908455563,0.8660530267406721,0.23591576311338577,287.23236874563895,0.7575950155429368,0.19620524001329936,,,,,,,,,,,,,,,,,,,,,,'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
30,0.8880397030311121,0.5239325169087531,0.574735693616756,0.24726470378699877,339.2566971832183,0.37278157596147743,0.5309505064232041,1.3785,1.5661,0.0880832148683028,0.013806706114398421,4.407845572752566,11,7,1.5072523451998447,2,2,0.8893990799259595,4,1,0.09267878532409668,1.3575,1.5648,0.4277818946392927,2.2138478755950928,3.342348358881692,
35,0.7660574890348557,0.6581273075910237,0.5579678754525655,0.24762767177625317,318.91004188947534,0.5671153513772366,0.546057098254243,1.4541,1.5524,0.05620208035197866,0.013806706114398423,1.99591087342664,10,7,1.3446394031102562,1,1,0.8520654111323337,5,1,0.09706592559814453,1.3225,1.5651,0.20786950118596947,1.397596836090088,6.105055071988036,
24,0.8879170607828089,0.5231324391340519,0.5750791058384214,0.2473088304235249,335.69204350818745,0.1079482197521584,0.5305152899447596,1.3467,1.5589,0.0835941032919583,0.013806706114398423,4.361484935487031,11,7,1.4994613067138538,2,2,0.870591061742043,2,1,0.09709382057189941,1.2712,1.56,0.4217693483807877,2.88464093208313,3.3961146040721033,
21,0.7662252832202014,0.6583457493413842,0.5579485271642843,0.247969657701851,286.9623131133479,0.6039435359926733,0.5444729401223635,1.4472,1.8751,0.05223538481425501,0.013806706114398421,1.9167818035016697,10,7,1.338913188311674,1,1,0.8610910739758636,5,1,0.08535504341125488,1.3164,1.9767,0.20069502076309756,1.0209319591522217,6.23256250663429,
20,0.7640329005274943,0.6592732789133863,0.5580666144757995,0.2476944900138919,301.8432102642666,0.20655793181239626,0.5469596514676259,1.3803,1.6763,0.05163670452990118,0.01380670611439842,1.929918660325293,10,7,1.336054504492513,1,1,0.822244098616638,3,1,0.08440494537353516,1.2487,1.7428,0.2013728892068761,1.2136330604553223,6.207501776620475,
47,0.8876344048872538,0.5213544486429313,0.575372698745523,0.24729925991662197,349.45705002078194,0.3113368121434563,0.5292889860818396,1.376,1.5396,0.08962858608478849,0.013806706114398421,4.499145190139123,11,7,1.5119877906971497,2,2,0.8905840897575922,4,1,0.0941610336303711,1.2976,1.5377,0.43625230173744695,2.492587089538574,3.247015593658245,
4,0.764330671182163,0.6615949768309758,0.5582836567949179,0.24772883366319862,323.9093289604585,0.3369544055298588,0.5463042350189252,1.4146,1.5161,0.05532457500815217,0.013806706114398421,1.985072780262845,10,7,1.3433212619519173,1,1,0.8345358950147134,4,1,0.09688806533813477,1.2828,1.5162,0.18691454408992791,1.8512320518493652,6.4279454037608685,
40,0.7639117550531899,0.6620695610614196,0.5582828368568755,0.24777859167850436,309.06195093630714,0.2816357324443035,0.5454994381323459,1.3802,1.6483,0.05310525194352582,0.013806706114398421,1.940314355990263,10,7,1.3397807616468904,1,1,0.8329003480912298,3,1,0.09734821319580078,1.2485,1.7201,0.20463976656439062,1.9937000274658203,6.156234915933227,
39,0.7644036940107795,0.6646447033760179,0.5584026177495135,0.24779755499250158,306.2863876489222,0.5005868188029037,0.5458276771204092,1.4182,1.6725,0.054202949822266464,0.013806706114398423,1.9330333413232443,10,7,1.3435059004022942,1,1,0.8480288428372288,4,1,0.0897059440612793,1.2868,1.7431,0.20435622313938304,1.2686409950256348,6.163532685826025,
22,0.8869960454585126,0.5176785538562723,0.5755278883043023,0.24721917512536076,301.1530260102512,0.5433187700612875,0.5276197103962673,1.4799,1.8225,0.07980495935990711,0.01380670611439842,4.135854336354465,11,7,1.4986911999331243,2,2,0.9145149559393755,5,1,0.0866551399230957,1.4063,1.8614,0.40119586677540053,1.0866248607635498,3.658442246378799,
4,0.7621931994098542,0.664474398341848,0.5584889231882928,0.2478720879874269,307.89123156863803,0.07602865673490349,0.5458114839735603,1.3228,1.6507,0.05112595860425774,0.013806706114398423,1.9163578332927051,10,7,1.3359737068405866,1,1,0.816096710403508,2,1,0.07986998558044434,1.1897,1.7081,0.1798923783774072,1.2965428829193115,6.5416220617856204,
22,0.8867958716095434,0.5166742554093564,0.5757162644761409,0.2472564144908679,330.2777324455846,0.23685329556048357,0.5261558126497228,1.407,1.6035,0.08332972580033704,0.01380670611439842,4.326052191921115,11,7,1.5026032038820107,2,2,0.8957951128266871,3,1,0.08943414688110352,1.3322,1.6048,0.41865403751621605,1.8008091449737549,3.439692895968458,
24,0.7596267345919889,0.6675726937627526,0.5588112337911607,0.24783563678842357,314.957185962111,0.42944114437662817,0.5449148489620607,1.4344,1.5542,0.0543599874404608,0.013806706114398421,1.91294401904626,10,7,1.3444389687806142,1,1,0.8457933989010575,4,1,0.09424495697021484,1.3305,1.561,0.20230627849135419,0.7249150276184082,6.189575244739671,
27,0.8865704825549077,0.5152877181730209,0.5758713809296703,0.24724982561615835,334.6228439607488,0.13409643390832043,0.5248380390102673,1.3527,1.5879,0.08266342566332471,0.01380670611439842,4.354731854777072,11,7,1.5010951855885677,2,2,0.8923949780317071,2,1,0.09036111831665039,1.2775,1.5908,0.42190580615930506,1.9743883609771729,3.398091291986951,
40,0.9158404474730295,0.8723829537663613,0.5537405177586111,0.24875533293661142,290.17312464223596,0.32458414769771304,0.27900845597557467,1.8948,4.1243,0.08458628117828544,0.01380670611439842,2.846858324254811,17,12,1.4284694132508442,1,1,2.5121705245642145,2,1,0.11959505081176758,1.8006,4.272,0.2557648441767182,5.557492017745972,5.642165609303733,
39,0.8865986520431391,0.5156952578746686,0.5761508087943332,0.2472390442135546,339.76821929059906,0.48550895598266797,0.5214274617440293,1.3904,1.6139,0.08824190546957175,0.013806706114398423,4.417039171073275,11,7,1.5140786830103927,2,2,0.9321246437301769,4,1,0.09920096397399902,1.3693,1.6159,0.4298110708667858,1.6227619647979736,3.3277785774075292,
46,0.886434504415898,0.5147638323765535,0.5762702110028698,0.24724694585487555,310.35963961094734,0.6734960407236467,0.5206479706017076,1.4817,1.8166,0.08289694211895875,0.01380670611439842,4.197660066307766,11,7,1.5076359470371457,2,2,0.9505700863296266,5,1,0.09291386604309082,1.4079,1.8619,0.41139376779981524,1.4408998489379883,3.546730472968905,
32,0.9194682677892394,0.7545254073163107,0.5736452360241668,0.2517309960357128,276.9158834611628,0.6055741916020024,0.4935621922423704,1.5877,2.2581,0.09932667841980855,0.01380670611439842,3.6210277259957957,15,10,1.5472391971923782,2,2,1.0515792036970002,5,1,0.08546686172485352,1.6111,2.3354,0.36761225874840464,1.1068611145019531,4.093887456352309,
48,0.7598187615631058,0.6748114272743424,0.5593187818995633,0.2481846444287369,314.7708110278296,0.29482568181222907,0.5447845770217916,1.4293,1.5439,0.053860317227029414,0.013806706114398421,1.8949236199323136,10,7,1.3457043976201222,1,1,0.8363689958273106,4,1,0.08666300773620605,1.2953,1.5653,0.20272985310047784,2.5933728218078613,6.178788812612047,
36,0.8840521224480419,0.5036597605092727,0.5761747253568251,0.24704857542308856,292.1430153722287,0.7977763903966384,0.5178878700216503,1.5252,1.9503,0.07793384485005675,0.013806706114398421,4.082279334826194,11,7,1.4983275758788577,2,2,0.9731898097214754,6,1,0.09657883644104004,1.4526,1.9962,0.4001578880276578,1.4824109077453613,3.6842687481654623,
2,0.8840341965010741,0.503244362811563,0.5762289792505852,0.24710060026284583,325.5917008855815,0.6732283182509593,0.5169850089686072,1.4874,1.6983,0.08450885923885884,0.013806706114398421,4.298873064148699,11,7,1.5077425248698266,2,2,0.9639123565330175,5,1,0.08628416061401367,1.413,1.6908,0.3450852454090135,1.1082119941711426,4.329467455973327,
41,0.9203584535874192,0.762393726489883,0.5733517485662688,0.2520181317060199,303.3611045128286,0.2365606211101901,0.4872084621538111,1.5432,1.9961,0.1052204807663536,0.013806706114398418,3.8024081816767774,15,10,1.5541921105054166,2,2,1.0427910218362078,3,1,0.08720684051513672,1.4738,2.0561,0.38399944675700737,2.364738702774048,3.867266594659533,
25,0.7584838387061247,0.6759965834207079,0.5593283965399612,0.2482154525738401,314.4421627515053,0.43934790718476374,0.5447540384881592,1.4361,1.5566,0.054555730005476026,0.01380670611439842,1.8837521024100679,10,7,1.3473793604294106,1,1,0.8470571768030061,4,1,0.09120917320251465,1.3015,1.5682,0.20089909575751144,1.123354196548462,6.207382189914633,
24,0.862551815940727,0.49122970625551976,0.5485411806798876,0.24483024700990105,288.3225272891348,0.1915166609982835,0.2861241437880661,1.7133,4.0435,0.05693486338796992,0.01380670611439842,3.6322149846404086,10,6,1.3123030467074823,1,1,2.3921476930383023,2,1,0.11261272430419922,1.657,4.1654,0.29558326137380136,3.6067099571228027,5.128762721117222,
32,0.9204108957348778,0.7632661441586494,0.5738285348499794,0.25241612316221057,287.0739216117093,0.8597230482576743,0.48034007084662766,1.6149,2.2944,0.10793312091249338,0.01380670611439842,3.6816263775958773,15,10,1.5644003863930058,2,2,1.134431093854838,6,1,0.07954096794128418,1.5471,2.3744,0.37445875295897146,1.6783678531646729,4.00960201868004,
25,0.5864647751775546,0.8662308386255235,0.563815558971036,0.2378023278014794,325.0132334543712,0.4099497929762689,0.24464104735544043,1.9207,4.0435,0.039339857262230785,0.013806706114398418,0.8241526864584227,11,9,1.3328085715279958,1,1,3.0196248458041812,3,1,0.12074494361877441,1.8023,4.2283,0.1446865279265916,9.062660932540894,7.1662859662733265,
6,0.7555043668915872,0.6859990684045079,0.5603859120199475,0.24846735089898922,320.2503461145239,0.41489243881475285,0.5406498153166761,1.4396,1.5533,0.05513246092164305,0.013806706114398421,1.8547013998194246,11,8,1.3530766014058204,1,1,0.8590873326275169,4,1,0.09427404403686523,1.3037,1.5558,0.18799978252713004,1.2175910472869873,6.408543444770734,
22,0.7561437412449067,0.6854679484134977,0.560195873741935,0.24847190215860732,330.5405358671311,0.30136522044766306,0.54263070410823,1.4234,1.5062,0.05573462437173603,0.013806706114398423,1.8874392902916763,11,8,1.352336614036204,1,1,0.8442289664380056,4,1,0.10383486747741699,1.2942,1.5136,0.201485042777451,1.779987096786499,6.195555386192272,
41,0.7563411633189007,0.6894666088096022,0.5608622359858599,0.24853709040459093,327.54396842830494,0.42137913012862666,0.5407829293039846,1.4312,1.5318,0.0563666103972141,0.013806706114398423,1.8731896306365012,11,8,1.357531460468442,1,1,0.8591393997157258,4,1,0.10881519317626953,1.3468,1.5426,0.2020791498490139,1.0792012214660645,6.19180849099633,
11,0.7587099248386214,0.688049737410166,0.5604187771428858,0.24861189515250426,304.0544064213343,0.4564579652802305,0.5446236143920928,1.4325,1.6835,0.053864294405731226,0.013806706114398423,1.8309297479846205,11,8,1.3525071478613486,1,1,0.848753734639547,4,1,0.08779335021972656,1.2969,1.7454,0.19273385669011445,0.8079311847686768,6.3415798040202125,
36,0.7561331398087426,0.6877390318366762,0.5605167075007191,0.24854537400631033,322.1193856140679,0.5502151752978081,0.5414332245246988,1.4649,1.5568,0.05636393918595629,0.013806706114398421,1.862322233301384,11,8,1.3564380712123683,1,1,0.8664307640077806,5,1,0.08617091178894043,1.33,1.5702,0.20117037481914365,1.4192471504211426,6.204055850593532,
46,0.7501118484172694,0.6355739226774381,0.5450520766156882,0.25279892488433175,279.1351571545916,0.8497116901984476,0.4521849503110459,1.6031,2.4936,0.04904640751311509,0.01380670611439842,1.846502419270468,10,7,1.266004236084376,1,1,1.267643939987183,6,1,0.10625410079956055,1.4774,2.6243,0.19659746515581084,10.492275953292847,6.3251953160030085,
33,0.8706891160451923,0.495139862533128,0.5487408151364673,0.24558901354603396,290.5420015783706,0.6104898707174521,0.27840073770346213,1.8914,4.1539,0.06379997716658588,0.013806706114398421,3.7955862345783338,10,6,1.3312289866991012,1,1,2.5978990875769026,4,1,0.11740994453430176,1.8404,4.2859,0.3085983404282896,3.7899391651153564,4.997501884756469,
21,0.7552977613181652,0.6899933540889021,0.5607668297787759,0.2487351282266162,336.01173345354516,0.39272006022967276,0.5411701604779389,1.4252,1.5026,0.05713739763088165,0.013806706114398423,1.8896006018675904,11,8,1.3576518558666109,1,1,0.8557692324328225,4,1,0.10413694381713867,1.2951,1.5073,0.2020352674684173,2.1889827251434326,6.18719125062937,
29,0.759267028614418,0.6900367729995038,0.5610697454508399,0.2487335005000934,302.65933128492173,0.3110013470368602,0.5531869241160139,1.4211,1.6456,0.0531259129045569,0.013806706114398421,1.82539002640283,11,8,1.3541239096843107,1,1,0.8099182879455266,4,1,0.09092593193054199,1.2854,1.7164,0.198135355353638,1.4017651081085205,6.254623225479818,
10,0.9999,0.2368980106480192,0.19147080964755464,0.65972963565816,309.9795108065664,0.6911561981173562,0.5032670649440842,,,,,,,,,,,,,,,,,,,,,,'ShortcutColumn' object has no attribute '_inlet_cost'
22,0.88015689442236,0.48488265634677186,0.5758089073671809,0.24744534891446485,301.40676603351204,0.21731035182358507,0.4883870905375768,1.472,2.0033,0.07159945972976535,0.01380670611439842,4.121713173256959,11,7,1.4783948583230302,2,2,1.0357317611703476,3,1,0.0857999324798584,1.3999,2.0521,0.39731373608117215,1.6645159721374512,3.7170328215968187,
44,0.8800675420480031,0.4847365115046041,0.575841509546538,0.24746092974700087,302.93684180354796,0.5677080145694443,0.4876777293317638,1.4909,2.0159,0.07503073971208117,0.013806706114398421,4.134916347962389,11,7,1.4861424285008302,2,2,1.0715542242567402,4,1,0.08736801147460938,1.4193,2.0698,0.40363619323914346,1.3220369815826416,3.6492523774386596,
2,0.9207715746001669,0.7675486747850968,0.5743054285131377,0.2534450013567461,349.7607564556976,0.7996144172204375,0.46394053981124755,1.5672,1.9129,0.13778444742435234,0.01380670611439842,4.403622911452695,16,11,1.613563581629242,2,2,1.1994926272455142,5,1,0.11816906929016113,1.4954,1.8847,0.3696666404992187,1.7966768741607666,4.065668097195099,
23,0.7400862433259552,0.655874124918013,0.5640528529136946,0.24529672260317936,299.7480432019746,0.35347231503446186,0.44580979774095847,1.5069,2.2252,0.04872125696503298,0.013806706114398423,1.7725699197191611,10,7,1.3584612274817802,1,1,1.2393279928691152,3,1,0.08748817443847656,1.3783,2.3187,0.19447486294364955,1.577584981918335,6.342097409473981,
13,0.8788030151921007,0.47729479024775534,0.5753162796595439,0.24742685246829116,291.8004587822196,0.3238257158089214,0.4839106594053703,1.4517,2.088,0.06952185495443983,0.013806706114398421,4.079810614651184,10,6,1.4720183248796443,1,1,1.0635812070450155,3,1,0.09173393249511719,1.3876,2.1387,0.3263337402580378,1.095898151397705,4.592395791250465,
5,0.8790389222946118,0.4793397799964937,0.5758662054157743,0.24728449153787405,308.15233599005813,0.22042862518611375,0.48350638992197076,1.4477,1.9899,0.07206017784348366,0.013806706114398423,4.158341460774796,10,6,1.4784707862507565,2,2,1.0564765491718473,3,1,0.08703112602233887,1.3847,2.0267,0.36850324380478383,1.1144208908081055,4.0585828283727166,
16,0.7403068191980956,0.6458312285344716,0.5638775662070177,0.24527782823346692,285.89597397009544,0.21629038583564492,0.4389498877093867,1.5012,2.4843,0.04599219521835702,0.013806706114398418,1.770907275106033,10,7,1.3521209006415313,1,1,1.2558283136044641,3,1,0.10087800025939941,1.3731,2.6212,0.19131483780898068,1.6094701290130615,6.405542850602745,
41,0.8791445349628757,0.47934708148113586,0.5758529275325445,0.2474055731260689,335.781797412599,0.4755213598465289,0.4826922514714775,1.5106,1.8032,0.08025192369200466,0.013806706114398421,4.34973273518273,11,7,1.4925264519651864,2,2,1.0839624577640863,4,1,0.11413407325744629,1.4741,1.8093,0.4217656188795282,1.164147138595581,3.4438562426495607,
8,0.8789978790664074,0.47900684993757897,0.5758726748690594,0.24738999247811994,349.56393795237943,0.3164045345100871,0.4820422982112473,1.4109,1.7454,0.08135847339031557,0.013806706114398418,4.448329246414855,11,7,1.4931261637079198,2,2,1.0722861269014117,3,1,0.10953211784362793,1.3361,1.739,0.415510318123218,1.552238941192627,3.4936860094535045,
45,0.8772003409199071,0.4678705060245933,0.5749391300631009,0.2476135885530393,306.53831604434356,0.07450843729167357,0.4907696780869686,1.3562,1.9617,0.06836263655307466,0.013806706114398421,4.158038706839777,10,6,1.4642869964674499,2,2,1.0128606045094302,2,1,0.0867156982421875,1.2944,2.0185,0.40270458146687477,2.0497019290924072,3.641800002593362,
44,0.8790558169592602,0.47852844192696664,0.575968624622821,0.24742808911471653,337.16806971706137,0.5097861534582409,0.48022304524493403,1.49,1.8137,0.0807944784408432,0.01380670611439842,4.363606240045335,10,6,1.4940428903442577,2,2,1.0976752566893235,4,1,0.09497404098510742,1.4264,1.8254,0.4231077495708378,1.645946741104126,3.422289785880568,
28,0.8780713843371449,0.4677276275538793,0.5756781539319825,0.24700242310054554,309.9127022836467,0.5877262935600173,0.4798608377198678,1.5285,2.0178,0.07441650987928346,0.01380670611439842,4.212128240901503,10,6,1.4822806247881208,2,2,1.1067309215367656,5,1,0.10108375549316406,1.4376,2.0626,0.4074098715888198,1.206810712814331,3.611594551539318,
14,0.8787299647961015,0.4771968711331669,0.5760685008769794,0.2474682159628463,291.8747074950109,0.27986645186068726,0.4786074894648804,1.4749,2.1164,0.06919245721716838,0.01380670611439842,4.078349970339218,10,6,1.4750544614312502,2,2,1.0815065636348546,3,1,0.0816197395324707,1.4138,2.1656,0.3868775688783933,1.2077388763427734,3.8484421829960507,
49,0.8788677332027515,0.4780629046035206,0.5758296273542945,0.2474196701112801,315.31736841507825,0.72319669831081,0.47906199119496085,1.5234,1.9219,0.07817393443814656,0.013806706114398423,4.2163015409739995,10,6,1.4907926620821248,2,2,1.1234593425738013,5,1,0.10926413536071777,1.46,1.9426,0.4109882692193573,1.6490809917449951,3.5628434976598253,
37,0.9224775819716385,0.7824457168472985,0.5729524129992706,0.25375637288071295,337.4867973153688,0.8223702854435391,0.4528499109004994,1.6335,1.994,0.13259314937727712,0.013806706114398421,4.186338228394008,16,11,1.6000995243808076,2,2,1.255785185110189,6,1,0.09589290618896484,1.6206,2.0087,0.42090841067020346,2.1312079429626465,3.485834052593178,
31,0.7391927288398086,0.6586196827610836,0.5636772470177173,0.24524861655952618,315.35569035923714,0.45169752950445835,0.42905796228245285,1.5809,2.136,0.05085972008737856,0.013806706114398421,1.7939582755160295,10,7,1.3600506443886424,1,1,1.3367382974167845,4,1,0.08621501922607422,1.4523,2.1805,0.19713268649665897,2.2640838623046875,6.298512305519384,
28,0.9225212274075195,0.7823967839395142,0.5732417805076878,0.2539191910178694,344.9758507788364,0.6659934532968055,0.45006615289171703,1.6104,1.9596,0.13309782802611683,0.01380670611439842,4.279085992754961,16,11,1.6004556872539715,2,2,1.2524026963641564,5,1,0.10644388198852539,1.5407,1.9681,0.4284779779315686,1.8455860614776611,3.3969654082645127,
29,0.8777475438028557,0.4712381665614824,0.5760367701417132,0.24736035171045373,327.25589949716067,0.7273367783524223,0.47236937380410887,1.5067,1.9143,0.07975292554453729,0.013806706114398421,4.301418407138328,10,6,1.493139921700219,2,2,1.1534805300479696,5,1,0.09661221504211426,1.4454,1.9239,0.4171197389386611,1.3480079174041748,3.4964418829248096,
43,0.8775468515899778,0.4704401179039418,0.576123852016573,0.24735265257154432,285.7761077092199,0.6789939978974143,0.4715678658260874,1.5434,2.3354,0.07022645057742989,0.013806706114398421,4.058176414190598,10,6,1.4783786181834329,2,2,1.1538293527863377,5,1,0.0800929069519043,1.4846,2.4161,0.3965399999771063,1.4449348449707031,3.7639557162671506,
15,0.8792329155546758,0.19608099758930048,0.19017044364306182,0.6347822048807232,279.48679612306285,0.12061430414023804,0.4452428829508404,1.3536,2.5307,0.05018000570673069,0.01380670611439842,6.200752900908624,7,4,0.24819971313275072,1,1,1.211970313609273,2,1,0.10808801651000977,1.3028,2.5722,0.3181014749267502,1.149000883102417,4.632496574941435,
