Params,Error
"[32, 0.2659385307877744, 0.7607760212039795, 0.6065139514813145, 0.28466050155282285, 297.94927667092503, 0.6761090454445974, 0.22578133777697154]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[48, 0.06873402513327227, 0.6360794658708758, 0.8435662176103023, 0.22543433208145391, 348.0286305040647, 0.0323128642198035, 0.9051025487000406]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[48, 0.763452065606539, 0.0785090556355534, 0.6273703026069256, 0.1719941492291073, 322.6500974258729, 0.2645108586421505, 0.38716830770437505]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[17, 0.20102986306486392, 0.5006418942212809, 0.9054310002861532, 0.4672398497462251, 278.727091233688, 0.7768153290570823, 0.6715950471806312]",'HXutility' object has no attribute '_inlet_cost'
"[32, 0.5720769877812142, 0.13201051214725512, 0.9146695872315698, 0.27150321116751525, 315.22009729978686, 0.8732979007454796, 0.5069950388158722]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[41, 0.37058992490365605, 0.10432032093035895, 0.6819418786437282, 0.8296304279192905, 306.8504800833995, 0.4399101029569046, 0.3148302567185455]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[29, 0.3823711092362543, 0.21740099590258516, 0.10521891675189782, 0.9711172441897702, 295.74581427817617, 0.4889094286238367, 0.9097439827700272]",'HXutility' object has no attribute '_inlet_cost'
"[48, 0.28250495317460417, 0.39737450976254773, 0.7646098384520712, 0.7019795626844729, 315.67833872872325, 0.22018099480561898, 0.08272651925684667]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[40, 0.8756632066870413, 0.6184103140037536, 0.3309088712107152, 0.5380381173581369, 274.3703234747359, 0.634508524054761, 0.4471209877806713]",'MESHDistillation' object has no attribute '_inlet_cost'
"[41, 0.18984798286495577, 0.4981292962679011, 0.5125628282999684, 0.6966271069272115, 282.0053348577958, 0.6440848003572656, 0.9378391997296271]",'MESHDistillation' object has no attribute '_inlet_cost'
"[31, 0.5151322534705607, 0.17592719831767684, 0.6736353621340546, 0.7735358974623948, 318.5174614078166, 0.9821950813914133, 0.5426898023539126]",'HXutility' object has no attribute '_inlet_cost'
"[24, 0.395515842298818, 0.3272499544994976, 0.934780502347626, 0.7400401748499635, 291.48357406044687, 0.8330127474512113, 0.3521746101406399]",'MESHDistillation' object has no attribute '_inlet_cost'
"[21, 0.6925048819469038, 0.058721283808298046, 0.467140906118071, 0.4930746307187066, 342.3384989497575, 0.43482694668316146, 0.8316542929766092]",'MESHDistillation' object has no attribute '_inlet_cost'
"[16, 0.04873794319582849, 0.7676838645797266, 0.17508486485752484, 0.4303368077878023, 324.66676991133744, 0.652522101631844, 0.4129407657840148]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[12, 0.09403043296853317, 0.6681008113741576, 0.38002092820599115, 0.5063115258911304, 298.9055206791161, 0.6439273697847344, 0.6020831651367567]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[46, 0.26502421307612545, 0.29534163213819825, 0.1849673910512099, 0.5815932485131686, 343.29177705773736, 0.08852224983097141, 0.5253033111134577]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[49, 0.19766214579428656, 0.8127839749789695, 0.9253901917870189, 0.6890921756917614, 283.75912119465085, 0.7530324483819817, 0.14878993672503996]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[41, 0.14822777073856178, 0.3429608996142367, 0.9553357461445926, 0.22623071008717538, 349.80166701186624, 0.8500951352835757, 0.8474950318306234]",'MixerSettler' object has no attribute '_inlet_cost'
"[40, 0.06562812290735841, 0.8166582154774059, 0.5249045923198897, 0.6232644370728132, 294.5098490902957, 0.6011521295077685, 0.11131553935559195]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[44, 0.21734554029439226, 0.1981177898985079, 0.04972004887747014, 0.7484059303456008, 300.41909032098823, 0.21938041007559245, 0.8382001378923492]",'HXutility' object has no attribute '_inlet_cost'
"[49, 0.13615427977236946, 0.5326584377594286, 0.39722414798582184, 0.2625219318857322, 300.24468828207085, 0.16957891258552613, 0.8869943925552176]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[26, 0.08267496831722708, 0.6053898031657716, 0.28722507293157473, 0.43239324876381463, 311.9223789604256, 0.7495873988030816, 0.4676819348394473]",'MESHDistillation' object has no attribute '_inlet_cost'
"[49, 0.23341713196457567, 0.4666826958520832, 0.3044255997288835, 0.8009425829362178, 281.28098451107365, 0.007157677902706063, 0.4381187154276657]",'HXutility' object has no attribute '_inlet_cost'
"[17, 0.09457993247463371, 0.6456950683459168, 0.18558510782014692, 0.9816469010753766, 300.1640479904528, 0.22609593419998814, 0.444871644769514]",'HXutility' object has no attribute '_inlet_cost'
"[16, 0.3221728871442869, 0.6708729693456487, 0.9896912026614724, 0.533840519513673, 289.87781902976474, 0.825900811180309, 0.09227953869663344]",'HXutility' object has no attribute '_inlet_cost'
"[47, 0.8456158702295005, 0.6606850390474988, 0.7986313016481439, 0.49325357143158277, 343.2775861072847, 0.6032725449401479, 0.03991399087778235]",'MixerSettler' object has no attribute '_inlet_cost'
"[27, 0.13451905470872935, 0.3303728205783397, 0.1645582490105905, 0.4309599604056335, 322.9148985636807, 0.20810390631206874, 0.6034929315155205]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[12, 0.31708968121041814, 0.9234081918956252, 0.2768992839360106, 0.42598063513732587, 278.09910956915655, 0.3936732592002836, 0.9659234182811341]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[29, 0.12151329275116886, 0.3163667847969393, 0.8977466186698688, 0.28738258704535624, 314.02272598512343, 0.8495727422088639, 0.8966447559236959]",'HXutility' object has no attribute '_inlet_cost'
"[30, 0.8719409806643048, 0.017002354863304536, 0.4639130759324747, 0.2532442475907025, 334.9033722965246, 0.4093326407746068, 0.5195293984893211]",'HXutility' object has no attribute '_inlet_cost'
"[14, 0.3149514540830212, 0.2110824872412696, 0.9296290115681374, 0.6283865999765819, 288.1910958216065, 0.14955706549291947, 0.9371564239786265]",'MESHDistillation' object has no attribute '_inlet_cost'
"[45, 0.06460811015571448, 0.8128808620963709, 0.28108175132648255, 0.7009807764978512, 289.1429135375233, 0.8742752524079989, 0.30489085371634334]",'MixerSettler' object has no attribute '_inlet_cost'
"[10, 0.5245182936930326, 0.3072321727306642, 0.6277137797908162, 0.5527435426055013, 285.1251996427929, 0.16549226571396022, 0.07227988007105249]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[39, 0.6654172248527188, 0.5063666147866556, 0.4636225114584565, 0.6618441307163723, 338.7922423219693, 0.4249713014401798, 0.1631881019283347]",'HXutility' object has no attribute '_inlet_cost'
"[41, 0.2445271107512773, 0.40414475717368586, 0.9925699984595886, 0.7724858826000408, 294.89698393139696, 0.3325089482160977, 0.2699429130127903]",'MESHDistillation' object has no attribute '_inlet_cost'
"[49, 0.7377856774228388, 0.7797869944271111, 0.9703493125594843, 0.6260647717770794, 311.2783800775065, 0.05714822628882818, 0.09734027014390838]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[31, 0.6744251070684942, 0.09805523605228882, 0.8954541128411311, 0.5760437097399673, 303.54786791229697, 0.3944347228072138, 0.7157160219227515]",'MixerSettler' object has no attribute '_inlet_cost'
"[28, 0.9962237182263229, 0.4507644654516161, 0.45652674418683914, 0.47629199254226506, 331.22884331456396, 0.35739244299792294, 0.2436832590300643]",'HXutility' object has no attribute '_inlet_cost'
"[18, 0.042793546832298295, 0.6170811417790633, 0.16289795117162803, 0.4662044809402833, 316.9598717124701, 0.6557809460865706, 0.4415322305895455]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[11, 0.42854544690715457, 0.29098528946834856, 0.3475652199739432, 0.3321710775102154, 296.1904415055898, 0.09705291674813396, 0.12586147715381404]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[24, 0.4874977907367454, 0.9376434135670846, 0.9624531527119257, 0.3116171047120242, 335.6646115569079, 0.7106794416316987, 0.06882839607804594]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[20, 0.6789455336482805, 0.12050650967425104, 0.6486663693686869, 0.9641058814206008, 324.8781269372489, 0.7653459352929716, 0.5670226673782277]",'MESHDistillation' object has no attribute '_inlet_cost'
"[25, 0.046502428885464145, 0.5989625183771148, 0.3847399807846142, 0.6326609487863043, 276.86170087193403, 0.33378066455917194, 0.5419837463872003]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[37, 0.1935660431896763, 0.32805241203385704, 0.8236319439658628, 0.9652119545011193, 349.714341745371, 0.9760939868543197, 0.1468222196884363]",'MESHDistillation' object has no attribute '_inlet_cost'
"[28, 0.287541979882622, 0.23054921954324487, 0.9781140328494439, 0.26239220740722996, 340.74587509795765, 0.23166255108041015, 0.23621356759110976]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[24, 0.516270867098304, 0.16629279438652877, 0.38472582660958365, 0.46677970272271596, 308.44105517686137, 0.6187458283576442, 0.425869038137745]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[11, 0.13061925914578867, 0.38592295363456613, 0.1716853129922473, 0.8441254142708353, 345.3788155314679, 0.8487722906912053, 0.15893427116100906]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[26, 0.30409815653401245, 0.6731678603494204, 0.9210793218602547, 0.3699022104426748, 327.0676704229511, 0.30320554588448706, 0.12338022312963756]",'HXutility' object has no attribute '_inlet_cost'
"[49, 0.8450687882328366, 0.278736796658196, 0.698507051062732, 0.29146270447929257, 302.25684280732867, 0.5691203234979838, 0.04938223749946617]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[34, 0.1886861413521077, 0.3396030596880946, 0.8275844029525031, 0.4971321316753299, 329.5799350431034, 0.8137044335907659, 0.27058788909412357]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[25, 0.6383632096172716, 0.9402802657240875, 0.19985817337461326, 0.8696736818076263, 302.08863801833434, 0.6058777958793254, 0.19912765589450182]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[31, 0.5316187936280202, 0.19214250789457427, 0.6513492507026906, 0.9907524836740565, 328.8240682556143, 0.3793784005901817, 0.7877881767656272]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[17, 0.6089153952748244, 0.7396641624894479, 0.3695244059968091, 0.3461290584427915, 301.1032757284253, 0.42826950458966767, 0.07384027285700497]",'HXutility' object has no attribute '_inlet_cost'
"[10, 0.3418902615198027, 0.10640534605586333, 0.49347539192177836, 0.16729041731999358, 288.93917885160755, 0.9572371281806924, 0.5902063818446441]",'HXutility' object has no attribute '_inlet_cost'
"[30, 0.6230560942003731, 0.08534097563486573, 0.9269933260376891, 0.58313090091795, 288.40458882357115, 0.22407713283129554, 0.5586810306258084]",'MESHDistillation' object has no attribute '_inlet_cost'
"[21, 0.3260116092031411, 0.9142018909173334, 0.6645388959155453, 0.8064161041399245, 303.34132847119855, 0.6346567478499965, 0.02417297337537108]",'HXutility' object has no attribute '_inlet_cost'
"[37, 0.5099913380141002, 0.6743824628358062, 0.8170993961414361, 0.5552495662922946, 349.2992138536282, 0.15375657338233895, 0.2090043422939798]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[44, 0.39261247708355523, 0.1251876739913628, 0.5507828369378472, 0.8121530878054394, 296.270742320869, 0.9263902622829934, 0.7840413916088791]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[27, 0.12511137702175346, 0.3195988744126621, 0.0498901322501136, 0.8823329975323797, 334.94563003177717, 0.7538289316450641, 0.35139685528834]",'MixerSettler' object has no attribute '_inlet_cost'
"[10, 0.8144832461896624, 0.06272164294685256, 0.2289599152775666, 0.6576130268742655, 332.27942514894636, 0.5051174243513282, 0.03568783752003485]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[17, 0.24501693122486035, 0.46478104374187706, 0.31341648898781155, 0.5925237511107411, 294.415769386755, 0.33168670915918996, 0.6074128129152525]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[24, 0.7935107163496682, 0.6442033300983571, 0.8742110326834337, 0.6086780342307293, 285.34705952528464, 0.6082353943887355, 0.05696196660889444]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[36, 0.7723306038803927, 0.06448065492653722, 0.08526848640047552, 0.7510146253343015, 301.6952253778022, 0.15339397798605017, 0.3960594086153032]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[34, 0.6043119049600862, 0.14684637194077646, 0.06856723368230574, 0.9417712994870873, 315.14235632571035, 0.7122386194634708, 0.5589629390633096]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[35, 0.901029653694134, 0.032010475022369846, 0.5727232897341772, 0.9582553182909294, 331.27879546262415, 0.7636538023920381, 0.5182626567286001]",'HXutility' object has no attribute '_inlet_cost'
"[21, 0.301482978569237, 0.452821399525107, 0.31561226400093534, 0.5670559105622217, 300.32924463034584, 0.6640677930078133, 0.058401262327970514]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[46, 0.09004660590273247, 0.46261918857795237, 0.29939863636190395, 0.33718447024374104, 344.22369917273807, 0.8282165741579519, 0.05192289442692134]",'MESHDistillation' object has no attribute '_inlet_cost'
"[19, 0.06531110550136882, 0.5738705000046465, 0.21941061810018087, 0.970650028346265, 293.82735280242684, 0.2871951490827101, 0.33617388107580687]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[42, 0.6702467800588214, 0.05780012551559267, 0.18295931423970738, 0.9433560702688297, 321.2101734477271, 0.8122167123348087, 0.6730563361040759]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[11, 0.4632911269723246, 0.17025674500262186, 0.6202453160269592, 0.30101128109649783, 289.84373299817764, 0.360875715919971, 0.16348958859079932]",'MixerSettler' object has no attribute '_inlet_cost'
"[12, 0.09695058276986405, 0.35307850164634524, 0.6948174371958412, 0.2635382178175653, 330.08027578968773, 0.5546812796114153, 0.6937336567224721]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[43, 0.257268345082524, 0.24594393833916708, 0.8684483971553099, 0.33750385370879504, 309.3204737235135, 0.697875631653852, 0.5224492312798082]",'MixerSettler' object has no attribute '_inlet_cost'
"[17, 0.11195017656649489, 0.5173315760825009, 0.14873821904536585, 0.9636028380728234, 342.9293778722606, 0.34248468331224435, 0.8997143252121407]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[12, 0.9185526565791713, 0.6568436037349037, 0.685216631075983, 0.18683933274330353, 340.6627404059702, 0.5295365216344844, 0.14095006050477965]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[14, 0.18091064641372287, 0.58273210480018, 0.10551194813857658, 0.5278004203002191, 284.28943093919065, 0.47002663399951544, 0.5455172257503231]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[15, 0.5996284240075826, 0.14964618237834368, 0.32121359049470627, 0.42413673157929865, 319.3572583504265, 0.059819076262259116, 0.8722263960376959]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[42, 0.06314941805379416, 0.6867002303615095, 0.44386059286556967, 0.7528418204244476, 326.8466179279917, 0.6627676495640891, 0.6125143827478929]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[11, 0.11184244888635902, 0.42741718256614103, 0.8535432512326738, 0.1937559414803945, 313.31627676100516, 0.13660660163168145, 0.826580237270219]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[29, 0.18964630695173124, 0.24262863302104437, 0.8945253560307875, 0.7065703834045877, 332.36577944504364, 0.6835750586631705, 0.09428827803354435]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[16, 0.15802801594691115, 0.4698687115036083, 0.17699329174171355, 0.7379538238242842, 281.2262979849047, 0.05176190239802766, 0.4279210829935962]",'MESHDistillation' object has no attribute '_inlet_cost'
"[11, 0.1898729704807165, 0.5645483691790724, 0.6010034022259465, 0.6323194297390374, 300.6734225797057, 0.29942360615937846, 0.8216868900618983]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[11, 0.3064504485498328, 0.24334798036398672, 0.8135901701517798, 0.20216095823104074, 342.60661105542846, 0.335921132965506, 0.35367116296906387]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[33, 0.2488335711377702, 0.3960760763034294, 0.8461870252733106, 0.5475530945432896, 334.9186787602933, 0.7883498808567307, 0.006674320751653805]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[28, 0.04768728763420821, 0.7293090210869061, 0.4550857710183028, 0.5723708212058646, 278.81954323501037, 0.7236583414926611, 0.39308340027749744]",'MESHDistillation' object has no attribute '_inlet_cost'
"[19, 0.1983055406954847, 0.1975731544328149, 0.3164725553693026, 0.34658893591438766, 335.71041819544956, 0.3015610627367756, 0.9768610214097463]",'MESHDistillation' object has no attribute '_inlet_cost'
"[33, 0.13344505257027942, 0.4473317069178774, 0.8430181713493418, 0.05295949559074398, 295.7708478396244, 0.004163856636534544, 0.9380180344673829]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[39, 0.08730312897947498, 0.6250693648423651, 0.5504281571794041, 0.3404262267462193, 311.82750126561797, 0.8777749006935632, 0.024967956744940116]",'MESHDistillation' object has no attribute '_inlet_cost'
"[13, 0.46405692930963316, 0.07362529390598725, 0.5562705669939055, 0.2654126640838411, 340.39977987296953, 0.22519706881578583, 0.930884764247839]",'HXutility' object has no attribute '_inlet_cost'
"[14, 0.2329184730515748, 0.4435292837367995, 0.5005969151728453, 0.6014137541081354, 303.0206551355392, 0.9079103163531553, 0.01186329143434597]",'MESHDistillation' object has no attribute '_inlet_cost'
"[10, 0.8189132908655851, 0.7737611872866987, 0.8821884537229405, 0.44074996820376305, 276.0765187201906, 0.4427392797961351, 0.2385269739359747]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[38, 0.7679246690579365, 0.516367916376215, 0.9909207955509143, 0.1120814294861756, 339.7137348918425, 0.870261260018583, 0.24033478483574067]",'HXutility' object has no attribute '_inlet_cost'
"[28, 0.18410678578690223, 0.581372023468705, 0.7692327331147694, 0.8314201408688702, 294.72928049235134, 0.76234491589688, 0.5824984853089084]",'HXutility' object has no attribute '_inlet_cost'
"[19, 0.3031921664422842, 0.1370637501519393, 0.21518964693043532, 0.683079943910956, 284.8947399598325, 0.23446400871584555, 0.303721642664589]",'MixerSettler' object has no attribute '_inlet_cost'
"[18, 0.6052262614573425, 0.6512721759052162, 0.20852232761751285, 0.8138777615267877, 307.891870541787, 0.7380481055530821, 0.07244910713806584]",'MixerSettler' object has no attribute '_inlet_cost'
"[30, 0.5337849046082799, 0.13770594837613623, 0.7396678625677026, 0.7288252587227583, 313.5748837597126, 0.38878657376462045, 0.4123942421043081]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[21, 0.5438905088425237, 0.06897113996074859, 0.6316980036989139, 0.22611483779377983, 317.7159244363931, 0.05692994895787148, 0.21071180588261856]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[31, 0.22274279160010185, 0.43659689611006985, 0.602943695676428, 0.1991832264907031, 305.13320709335653, 0.09675083488661133, 0.19164351989540077]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[34, 0.12409607055547772, 0.7571267051229411, 0.2211749403756287, 0.4282968385659051, 328.14270163714747, 0.6491016863016891, 0.05258386790033412]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[27, 0.7236986129057127, 0.12950661647452, 0.8443249026630965, 0.5658786721632109, 275.33155320584433, 0.5433361222498378, 0.0917910601991609]",'HXutility' object has no attribute '_inlet_cost'
"[13, 0.4920825489915528, 0.23199323608686878, 0.4455705270397879, 0.5638198240163924, 295.8873119067739, 0.6890257415556729, 0.17113224012327272]",'HXutility' object has no attribute '_inlet_cost'
"[33, 0.20712072430518264, 0.25079552390439297, 0.677817642191574, 0.723975234495331, 318.6514371271748, 0.6123965297203774, 0.5176030431153734]",'HXutility' object has no attribute '_inlet_cost'
"[15, 0.4417854880515797, 0.238620428522687, 0.4325423858081178, 0.9894579825680588, 289.20979649875744, 0.30707228703620965, 0.3589540583418598]",'MixerSettler' object has no attribute '_inlet_cost'
"[41, 0.6595358449993787, 0.10818745568055087, 0.3895318691815512, 0.40238545421249, 323.65852805047047, 0.6150413527660138, 0.5453543332098576]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[19, 0.328441603640882, 0.2968445728357141, 0.9384160876182011, 0.9231467826722568, 330.385602869765, 0.8623433198091313, 0.7817534180266767]",'HXutility' object has no attribute '_inlet_cost'
"[23, 0.21979661079958351, 0.20455768550818865, 0.9949821228793811, 0.1731321551522043, 339.87593330281777, 0.8733501257588892, 0.5686541572818492]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[45, 0.6865593740330481, 0.6509169080743972, 0.04858172901011358, 0.8653527945261346, 289.4679176667444, 0.5325766666638927, 0.07258266610649251]",'HXutility' object has no attribute '_inlet_cost'
"[37, 0.6667981766666267, 0.5230784677543183, 0.26333091932036745, 0.6047682329622748, 285.1851799013157, 0.4142982261487507, 0.18567811602433149]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[35, 0.2758878320565118, 0.19749679902027914, 0.2618254465743477, 0.8073351790305002, 342.9484875519611, 0.8630564174394305, 0.9267693988656066]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[20, 0.32976945422350956, 0.28040981605572574, 0.4888854405447804, 0.269196144230541, 303.5177988471774, 0.2633031206367486, 0.05948345131277031]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[14, 0.3954959712091562, 0.10222018375435375, 0.9483253232026012, 0.1997758962666491, 338.92722388433344, 0.3066062373117934, 0.12449414980030875]",'HXutility' object has no attribute '_inlet_cost'
"[28, 0.3746741254773779, 0.2136790417781992, 0.5606800297909358, 0.9811122998839598, 297.9574070866374, 0.3057349564122723, 0.17751358051515773]",'MESHDistillation' object has no attribute '_inlet_cost'
"[13, 0.14812413064235175, 0.6337866939972152, 0.7281073489932658, 0.2685057077993977, 345.40204555485394, 0.17608194346189376, 0.6141024210614016]",'HXutility' object has no attribute '_inlet_cost'
"[49, 0.984087426957425, 0.09839618208511068, 0.5061614448453288, 0.9474539064692508, 322.5628398511064, 0.6305339770274929, 0.028485385724869555]",'HXutility' object has no attribute '_inlet_cost'
"[36, 0.1755290073365707, 0.6856840063569497, 0.9947555081508951, 0.2121421117400316, 341.70435010252754, 0.11513344435600006, 0.3036924308176504]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[26, 0.1988779498158499, 0.5187889210037712, 0.8993530755270812, 0.1882254167677336, 296.90723859861123, 0.3838308441214776, 0.8835427399475374]",'HXutility' object has no attribute '_inlet_cost'
"[37, 0.4549519992415872, 0.21339730609366792, 0.38668901415035933, 0.7292550902780334, 280.7747330157666, 0.9976303538870795, 0.2653612236025055]",'HXutility' object has no attribute '_inlet_cost'
"[29, 0.2330639177288558, 0.4307104870330668, 0.781243555527466, 0.05734891124098903, 343.95632054448737, 0.11629603109075261, 0.9184611318172161]",'MixerSettler' object has no attribute '_inlet_cost'
"[13, 0.5718479015029234, 0.1334981166448914, 0.5091809228221073, 0.8831372038345194, 275.5739487636489, 0.8327677466141843, 0.05337711198885217]",'HXutility' object has no attribute '_inlet_cost'
"[23, 0.18295416439657256, 0.22865759329876523, 0.9608731857230615, 0.8524643236632053, 341.315581563009, 0.5906588693197298, 0.19105864148312718]",'HXutility' object has no attribute '_inlet_cost'
"[36, 0.37461546128337686, 0.2568057610421993, 0.7717664413047934, 0.911365875684543, 295.91359678778656, 0.06756948015217719, 0.4308730895826202]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[16, 0.44131309939269564, 0.19876052809710643, 0.2353841299652646, 0.2969668693029183, 279.0933714653669, 0.3333024518490685, 0.4004019816840308]",'MixerSettler' object has no attribute '_inlet_cost'
"[37, 0.02918415805503366, 0.8780093070691138, 0.7130891841370737, 0.9365002357869829, 304.25474485091763, 0.34083447639683495, 0.7712042722150818]",'MixerSettler' object has no attribute '_inlet_cost'
"[42, 0.5071059914588586, 0.13645457534734726, 0.05485412721952856, 0.8956681398019303, 298.7365240557765, 0.8753183988252479, 0.4251225917703576]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[25, 0.22066931226584907, 0.2145119754368537, 0.29325116657420053, 0.3135278633997396, 284.3203956917183, 0.36883802066371485, 0.8555619509600635]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[20, 0.6585707038905031, 0.8978047021598902, 0.20415528741181885, 0.9072007808387269, 274.85389364341205, 0.9361718926391371, 0.017056294438848384]",'MESHDistillation' object has no attribute '_inlet_cost'
"[47, 0.06597430638428578, 0.5998286139503366, 0.8320667601362333, 0.83908980775727, 294.9477568899799, 0.33655579400051977, 0.9317467442372321]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[34, 0.07964180366260454, 0.49727617813812725, 0.9478841641647289, 0.016273021229388673, 275.81007523860086, 0.9667257455962746, 0.06731149767017462]",'HXutility' object has no attribute '_inlet_cost'
"[39, 0.17560803856669413, 0.25645345214477977, 0.7587477050164049, 0.7035507102229587, 336.24152312495835, 0.44709525530338495, 0.3058637901338078]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[31, 0.30310388964815443, 0.2376331484672217, 0.5276900582265451, 0.1370849270142844, 284.97523982392335, 0.9714922614545186, 0.6211245397945261]",'MultiStageMixerSettlers' object has no attribute '_inlet_cost'
"[47, 0.9950337695558021, 0.6356603783136076, 0.7891273326526735, 0.19180980004947662, 311.08996548633786, 0.5845223183357224, 0.5263939042228285]",'MixerSettler' object has no attribute '_inlet_cost'
"[31, 0.23182659726104662, 0.20319203740477773, 0.8266429435863881, 0.1307355014674367, 278.6280691232982, 0.19734006118265304, 0.9010266933635644]",'HXutility' object has no attribute '_inlet_cost'
"[33, 0.15800266622878528, 0.25907434959052567, 0.7130969849904623, 0.19115804419327048, 284.46590143811613, 0.3778042906301515, 0.6811908171666106]",'HXutility' object has no attribute '_inlet_cost'
"[40, 0.4148260855703107, 0.8129336661589358, 0.8933744793456926, 0.6232171368251065, 326.7086399343592, 0.08638848649153155, 0.13026687831836875]",'HXutility' object has no attribute '_inlet_cost'
"[39, 0.2461959456962445, 0.41403275142981866, 0.6877129967160552, 0.35738175346699014, 335.4122473573543, 0.0849643106690491, 0.6481079399269378]",'HXutility' object has no attribute '_inlet_cost'
"[16, 0.40222156805810344, 0.26388146081422775, 0.8277488916333949, 0.7073411375738897, 305.3105387430262, 0.9333059033043885, 0.9066187652407149]",'MixerSettler' object has no attribute '_inlet_cost'
"[35, 0.26168252109808715, 0.2974722740762837, 0.7307648050486615, 0.9717431656246667, 273.3198492235797, 0.665724796680375, 0.15873213443512732]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[16, 0.8449630013232527, 0.5176980556109734, 0.2838570907711568, 0.5944502076980908, 300.9805688379929, 0.476027981498136, 0.10961819345526468]",'MixerSettler' object has no attribute '_inlet_cost'
"[25, 0.16183300327172745, 0.2890495085178501, 0.8470280300563215, 0.8130453239328913, 296.2495054961822, 0.04245319536367138, 0.6973809461534103]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[11, 0.06799775948014102, 0.6475855409042971, 0.5365355581736115, 0.7685956234883244, 304.6868400399061, 0.6606628215047077, 0.95949650388193]",'MESHDistillation' object has no attribute '_inlet_cost'
"[34, 0.049124837653470345, 0.7857538252795548, 0.1293139048056768, 0.9340080907951224, 315.25211608584215, 0.3856344705727888, 0.3917895772658904]",'ShortcutColumn' object has no attribute '_inlet_cost'
"[34, 0.942765794878864, 0.27104025966117257, 0.37668428847408897, 0.812919413814149, 321.62459932491174, 0.48828800954101703, 0.07621129343851854]",'MESHDistillation' object has no attribute '_inlet_cost'
